Input:4.96,Output:0.00
Input:4.48,Output:0.00
Input:4.01,Output:0.00
Input:3.54,Output:0.00
Input:3.30,Output:0.00
Input:2.95,Output:0.00
Input:2.60,Output:0.00
Input:2.48,Output:0.00
Input:2.95,Output:0.00
Input:3.66,Output:0.00
Input:4.37,Output:0.00
Input:5.07,Output:0.00
Input:5.90,Output:0.00
Input:6.73,Output:0.00
Input:7.43,Output:0.00
Input:8.02,Output:0.00
Input:8.73,Output:0.00
Input:9.68,Output:0.00
Input:10.38,Output:0.00
Input:10.62,Output:0.00
Input:10.62,Output:0.00
Input:10.62,Output:0.00
Input:10.97,Output:0.00
Input:11.92,Output:0.00
Input:12.63,Output:0.00
Input:13.10,Output:0.00
Input:13.57,Output:0.00
Input:13.92,Output:0.00
Input:14.28,Output:0.00
Input:14.63,Output:0.00
Input:14.75,Output:0.00
Input:14.87,Output:0.00
Input:14.99,Output:0.00
Input:14.40,Output:0.00
Input:13.45,Output:0.00
Input:12.86,Output:0.00
Input:12.39,Output:1.00
Input:11.80,Output:1.97
Input:11.21,Output:1.98
Input:10.15,Output:1.98
Input:9.32,Output:1.98
Input:9.32,Output:1.98
Input:9.09,Output:1.98
Input:8.50,Output:1.98
Input:8.14,Output:1.98
Input:7.67,Output:1.98
Input:7.20,Output:1.99
Input:6.96,Output:1.98
Input:6.84,Output:1.98
Input:6.73,Output:2.00
Input:6.61,Output:1.98
Input:6.02,Output:1.98
Input:5.55,Output:1.97
Input:5.31,Output:2.00
Input:5.19,Output:1.98
Input:5.55,Output:1.97
Input:6.61,Output:1.98
Input:7.91,Output:2.00
Input:9.68,Output:1.98
Input:11.21,Output:2.98
Input:12.74,Output:3.94
Input:14.04,Output:3.97
Input:15.46,Output:4.96
Input:16.99,Output:4.96
Input:17.58,Output:5.95
Input:17.58,Output:5.94
Input:17.58,Output:5.95
Input:17.58,Output:5.91
Input:17.82,Output:5.99
Input:18.64,Output:5.98
Input:19.23,Output:6.94
Input:19.94,Output:6.99
Input:20.65,Output:6.94
Input:20.53,Output:8.00
Input:20.53,Output:7.94
Input:20.53,Output:6.94
Input:20.53,Output:7.91
Input:20.65,Output:7.91
Input:20.53,Output:7.94
Input:20.65,Output:7.91
Input:20.53,Output:7.94
Input:20.53,Output:7.91
Input:20.65,Output:7.97
Input:20.53,Output:8.00
Input:20.65,Output:8.79
Input:20.53,Output:8.06
Input:20.65,Output:8.00
Input:20.65,Output:8.00
Input:20.65,Output:8.88
Input:20.65,Output:8.79
Input:20.53,Output:7.92
Input:20.65,Output:7.91
Input:20.65,Output:8.86
Input:20.65,Output:8.93
Input:20.65,Output:8.93
Input:20.65,Output:8.06
Input:20.65,Output:9.00
Input:20.18,Output:8.93
