Input:20.65,Output:20.83
Input:20.53,Output:21.17
Input:20.30,Output:19.00
Input:17.11,Output:19.08
Input:16.87,Output:16.93
Input:16.76,Output:15.00
Input:16.05,Output:14.88
Input:10.74,Output:11.09
Input:9.56,Output:7.81
Input:9.56,Output:9.92
Input:7.43,Output:8.86
Input:3.19,Output:3.98
Input:3.19,Output:3.94
Input:3.19,Output:3.98
Input:0.00,Output:0.99
Input:0.00,Output:0.00
Input:0.00,Output:0.99
Input:0.00,Output:0.00
Input:0.00,Output:0.00
Input:0.00,Output:0.00
Input:0.00,Output:0.00
Input:0.00,Output:0.00
Input:2.12,Output:0.99
Input:4.01,Output:3.97
Input:4.01,Output:3.97
Input:4.96,Output:4.96
Input:9.20,Output:5.95
Input:10.03,Output:7.81
Input:10.03,Output:9.92
Input:13.33,Output:10.91
Input:13.92,Output:13.89
Input:13.92,Output:14.11
Input:14.51,Output:13.94
Input:14.51,Output:13.05
Input:14.51,Output:14.88
Input:14.51,Output:14.11
Input:14.63,Output:12.90
Input:15.69,Output:15.12
Input:16.99,Output:14.88
Input:17.11,Output:17.14
Input:17.11,Output:14.88
Input:19.12,Output:16.00
Input:20.53,Output:15.87
Input:20.53,Output:18.07
Input:20.65,Output:16.87
Input:20.65,Output:19.00
Input:20.65,Output:16.87
Input:20.65,Output:15.94
Input:20.65,Output:20.92
Input:20.65,Output:18.00
Input:20.65,Output:18.85
Input:20.65,Output:16.00
Input:20.65,Output:17.00
Input:20.65,Output:18.00
Input:20.53,Output:19.00
Input:18.05,Output:18.92
Input:15.81,Output:14.88
Input:15.81,Output:14.97
Input:15.81,Output:13.00
Input:10.62,Output:10.96
Input:9.79,Output:10.00
Input:9.79,Output:9.15
Input:8.02,Output:8.91
Input:3.42,Output:4.00
Input:3.42,Output:3.94
Input:3.54,Output:3.97
Input:1.53,Output:2.96
Input:0.00,Output:-0.99
Input:0.00,Output:0.99
Input:0.00,Output:0.00
Input:0.00,Output:-0.99
Input:0.00,Output:0.00
Input:0.00,Output:0.00
Input:0.00,Output:0.00
Input:0.59,Output:0.99
Input:4.37,Output:2.98
Input:4.37,Output:4.96
Input:4.72,Output:3.97
Input:8.26,Output:5.93
Input:8.73,Output:8.89
Input:8.73,Output:8.86
Input:10.03,Output:8.93
Input:12.63,Output:10.91
Input:12.98,Output:10.04
Input:12.86,Output:11.00
Input:14.40,Output:10.98
Input:17.11,Output:15.00
Input:17.58,Output:15.00
Input:17.58,Output:18.00
Input:17.58,Output:16.00
Input:18.29,Output:17.00
Input:20.65,Output:19.84
Input:20.53,Output:20.83
Input:20.53,Output:21.08
Input:20.53,Output:18.85
Input:20.65,Output:18.96
Input:20.65,Output:15.87
Input:20.53,Output:18.07
